province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Alberta,2020-04-12,1.3152056248081825,0.11654492757353292,7.0,1.543629485433136,1.086781764183229,1.4241272660473407,1.2062839835690242
Alberta,2020-04-13,1.421746131913717,0.11654492757353292,7.0,1.6501699925386706,1.1933222712887634,1.5306677731528753,1.3128244906745588
Alberta,2020-04-14,1.545008739217836,0.11654492757353292,7.0,1.7734325998427896,1.3165848785928824,1.6539303804569943,1.4360870979786777
Alberta,2020-04-15,1.6089409623029112,0.11654492757353292,7.0,1.8373648229278647,1.3805171016779576,1.7178626035420694,1.500019321063753
Alberta,2020-04-16,1.6686500723106987,0.11654492757353292,7.0,1.8970739329356523,1.4402262116857452,1.777571713549857,1.5597284310715405
Alberta,2020-04-17,1.6986035276623406,0.11654492757353292,7.0,1.9270273882872941,1.470179667037387,1.8075251689014988,1.5896818864231823
Alberta,2020-04-18,1.6378204737743867,0.11654492757353292,7.0,1.8662443343993402,1.409396613149433,1.746742115013545,1.5288988325352284
Alberta,2020-04-19,1.5999249540242708,0.11654492757353292,7.0,1.8283488146492244,1.3715010933993173,1.708846595263429,1.4910033127851126
Alberta,2020-04-20,1.5214708649877724,0.11654492757353292,7.0,1.749894725612726,1.2930470043628188,1.6303925062269307,1.4125492237486141
Alberta,2020-04-21,1.5276804230637073,0.11654492757353292,7.0,1.756104283688661,1.2992565624387538,1.6366020643028656,1.418758781824549
Alberta,2020-04-22,1.5490068173370566,0.11654492757353292,7.0,1.7774306779620102,1.320582956712103,1.6579284585762148,1.4400851760978983
Alberta,2020-04-23,1.503531606866983,0.11654492757353292,7.0,1.7319554674919366,1.2751077462420295,1.6124532481061413,1.3946099656278248
Alberta,2020-04-24,1.4112249802015928,0.11654492757353292,7.0,1.6396488408265464,1.1828011195766392,1.520146621440751,1.3023033389624346
Alberta,2020-04-25,1.2997436365034585,0.11654492757353292,7.0,1.528167497128412,1.071319775878505,1.4086652777426167,1.1908219952643002
Alberta,2020-04-26,1.2142500055053667,0.11654492757353292,7.0,1.4426738661303202,0.9858261448804131,1.323171646744525,1.1053283642662084
Alberta,2020-04-27,1.1297076684685234,0.11654492757353292,7.0,1.358131529093477,0.9012838078435699,1.2386293097076817,1.0207860272293652
Alberta,2020-04-28,1.0567907774345184,0.11654492757353292,7.0,1.285214638059472,0.8283669168095649,1.1657124186736767,0.9478691361953602
Alberta,2020-04-29,1.02014052428061,0.11654492757353292,7.0,1.2485643849055637,0.7917166636556565,1.1290621655197683,0.9112188830414518
Alberta,2020-04-30,0.925234092189045,0.11654492757353292,7.0,1.1536579528139985,0.6968102315640914,1.0341557334282032,0.8163124509498867
