province,date,R,se_R,days_infectious,ci_95_u,ci_95_l,ci_65_u,ci_65_l
Nova Scotia,2020-09-03,0.59081189,0.242961456,7,1.067007594,0.114616187,0.817881065,0.363742715
Nova Scotia,2020-09-04,0.545027582,0.242960735,7,1.021221873,0.068833292,0.772096084,0.317959081
Nova Scotia,2020-09-05,0.51926908,0.242963795,7,0.995469368,0.043068793,0.746340441,0.29219772
Nova Scotia,2020-09-06,0.512589946,0.242971089,7,0.98880453,0.036375362,0.739668124,0.285511768
Nova Scotia,2020-09-07,0.52474477,0.242983699,7,1.00098407,0.04850547,0.751834733,0.297654806
Nova Scotia,2020-09-08,0.43368363,0.243003495,7,0.909961729,-0.042594468,0.660792095,0.206575166
Nova Scotia,2020-09-09,0.358557215,0.24303341,7,0.834893947,-0.117779516,0.585693638,0.131420792
Nova Scotia,2020-09-10,0.296605174,0.243077877,7,0.773029058,-0.179818711,0.523783155,0.069427193
Nova Scotia,2020-09-11,0.245551218,0.243143481,7,0.722103683,-0.231001247,0.472790511,0.018311925
Nova Scotia,2020-09-12,0.203519487,0.243239929,7,0.680260987,-0.273222013,0.43084892,-0.023809946
Nova Scotia,2020-09-13,0.168965619,0.24338148,7,0.645984554,-0.308053317,0.396427344,-0.058496106
Nova Scotia,2020-09-14,0.14062001,0.243589027,7,0.618045731,-0.33680571,0.368275707,-0.087035686
Nova Scotia,2020-09-15,0.117441166,0.243893136,7,0.595462929,-0.360580598,0.345381079,-0.110498748
Nova Scotia,2020-09-16,0.098577431,0.244338446,7,0.577471985,-0.380317123,0.326933526,-0.129778664
Nova Scotia,2020-09-17,0.083335701,0.244990008,7,0.563507294,-0.396835891,0.312300739,-0.145629337
Nova Scotia,2020-09-18,0.071155953,0.24594234,7,0.553194081,-0.410882175,0.30101103,-0.158699124
Nova Scotia,2020-09-19,0.06159067,0.247332189,7,0.546352853,-0.423171513,0.292744685,-0.169563346
Nova Scotia,2020-09-20,0.054288396,0.249356215,7,0.543017597,-0.434440804,0.287334044,-0.178757252
Nova Scotia,2020-09-21,0.048980827,0.252294814,7,0.543469575,-0.445507922,0.284772858,-0.186811204
Nova Scotia,2020-09-22,0.045472947,0.256543004,7,0.548287995,-0.457342101,0.285235291,-0.194289397
Nova Scotia,2020-09-23,0.041965068,0.253083946,7,0.538000488,-0.454070353,0.278494614,-0.194564479
Nova Scotia,2020-09-24,0.039999099,0.251039125,7,0.532026743,-0.452028544,0.274617577,-0.194619379
Nova Scotia,2020-09-25,0.039502808,0.250137747,7,0.529763783,-0.450758168,0.273278867,-0.194273252
Nova Scotia,2020-09-26,0.040457957,0.250258328,7,0.530955267,-0.450039352,0.27434671,-0.193430796
Nova Scotia,2020-09-27,0.042899643,0.251417195,7,0.535668291,-0.449869005,0.277871461,-0.192072175
Nova Scotia,2020-09-28,0.046917579,0.253770071,7,0.544297779,-0.450462621,0.28408837,-0.190253212
Nova Scotia,2020-09-29,0.052659395,0.25762659,7,0.557598234,-0.452279444,0.293434448,-0.188115657
Nova Scotia,2020-09-30,0.060336062,0.263476298,7,0.576740117,-0.456067993,0.306578188,-0.185906065
Nova Scotia,2020-10-01,0.068012728,0.262216283,7,0.581947199,-0.445921742,0.313077258,-0.177051802
Nova Scotia,2020-10-02,0.078188369,0.263509589,7,0.594657673,-0.438280935,0.324461609,-0.168084871
Nova Scotia,2020-10-03,0.08836401,0.257695908,7,0.593438708,-0.416710689,0.329203845,-0.152475826
Nova Scotia,2020-10-04,0.101786386,0.253884092,7,0.599390063,-0.395817292,0.33906374,-0.135490968
Nova Scotia,2020-10-05,0.118948672,0.251590789,7,0.612057557,-0.374160212,0.354082729,-0.116185384
Nova Scotia,2020-10-06,0.140481459,0.250514717,7,0.631481282,-0.350518365,0.374609831,-0.093646913
Nova Scotia,2020-10-07,0.167175919,0.250511657,7,0.658169745,-0.323817907,0.401301431,-0.066949594
Nova Scotia,2020-10-08,0.20001288,0.251581196,7,0.693102963,-0.293077204,0.435137971,-0.035112212
Nova Scotia,2020-10-09,0.240198861,0.25386669,7,0.73776843,-0.257370707,0.477459951,0.002937772
Nova Scotia,2020-10-10,0.289210407,0.257668439,7,0.794231268,-0.215810454,0.530024571,0.048396243
Nova Scotia,2020-10-11,0.338221952,0.253864516,7,0.83578726,-0.159343355,0.57548101,0.100962895
Nova Scotia,2020-10-12,0.399660699,0.251576563,7,0.892741702,-0.093420305,0.63478146,0.164539937
Nova Scotia,2020-10-13,0.475784073,0.250503946,7,0.966762786,-0.01519464,0.709902378,0.241665767
Nova Scotia,2020-10-14,0.569389057,0.250502885,7,1.060365689,0.078412424,0.80350637,0.335271743
Nova Scotia,2020-10-15,0.683914953,0.251573236,7,1.176989436,0.190840471,0.919032606,0.448797301
Nova Scotia,2020-10-16,0.823569758,0.25385848,7,1.321123236,0.32601628,1.060823175,0.586316341
Nova Scotia,2020-10-17,0.838422847,0.257658913,7,1.343425036,0.333420657,1.079228107,0.597617586
Nova Scotia,2020-10-18,0.853275936,0.25385282,7,1.35081832,0.355733551,1.090524063,0.616027808
Nova Scotia,2020-10-19,0.773271844,0.251561176,7,1.266322689,0.280220999,1.008378225,0.538165463
Nova Scotia,2020-10-20,0.721679877,0.250482811,7,1.212617166,0.230742588,0.95577843,0.487581324
Nova Scotia,2020-10-21,0.696604405,0.250473144,7,1.187522745,0.205686064,0.930693922,0.462514887
Nova Scotia,2020-10-22,0.697124085,0.251530868,7,1.190115528,0.204132643,0.932202141,0.46204603
Nova Scotia,2020-10-23,0.723258014,0.253797834,7,1.220692628,0.2258234,0.960454752,0.486061276
Nova Scotia,2020-10-24,0.775966422,0.257572117,7,1.280798494,0.271134349,1.016690564,0.535242279
Nova Scotia,2020-10-25,0.828674829,0.253732105,7,1.325980617,0.331369042,1.065810138,0.591539521
Nova Scotia,2020-10-26,0.911831019,0.251390805,7,1.404547943,0.419114096,1.146778173,0.676883866
Nova Scotia,2020-10-27,0.970546542,0.250239987,7,1.461007903,0.480085181,1.204418153,0.73667493
Nova Scotia,2020-10-28,1.011391379,0.250124969,7,1.50162731,0.521155448,1.245155497,0.777627262
Nova Scotia,2020-10-29,1.089397505,0.251030175,7,1.581407607,0.597387404,1.324007618,0.854787392
Nova Scotia,2020-10-30,1.207431078,0.25307762,7,1.7034541,0.711408057,1.443954712,0.970907444
Nova Scotia,2020-10-31,1.233034266,0.256538471,7,1.73584043,0.730228103,1.472792374,0.993276159
Nova Scotia,2020-11-01,1.258637454,0.252291661,7,1.753120023,0.764154886,1.494426539,1.02284837
Nova Scotia,2020-11-02,1.27620785,0.249354026,7,1.764932759,0.78748294,1.509251452,1.043164248
Nova Scotia,2020-11-03,1.289855541,0.247330664,7,1.774614735,0.805096347,1.521008131,1.058702951
Nova Scotia,2020-11-04,1.326806932,0.245941265,7,1.808842954,0.844770911,1.556661005,1.09695286
Nova Scotia,2020-11-05,1.311166536,0.24498923,7,1.791336604,0.830996468,1.540130847,1.082202225
Nova Scotia,2020-11-06,1.323452407,0.244337853,7,1.802345799,0.844559016,1.551807948,1.095096867
Nova Scotia,2020-11-07,1.341091384,0.243892641,7,1.819112177,0.863070592,1.569030835,1.113151934
Nova Scotia,2020-11-08,1.323600825,0.243588558,7,1.801025625,0.846176024,1.551256082,1.095945567
Nova Scotia,2020-11-09,1.301336232,0.243380967,7,1.778354161,0.824318302,1.528797477,1.073874986
Nova Scotia,2020-11-10,1.310167275,0.243239297,7,1.786907536,0.833427014,1.537496116,1.082838433
Nova Scotia,2020-11-11,1.312745842,0.243142636,7,1.789296651,0.836195033,1.539984346,1.085507339
Nova Scotia,2020-11-12,1.329625653,0.243076695,7,1.80604722,0.853204086,1.556802529,1.102448778
Nova Scotia,2020-11-13,1.395359551,0.243031715,7,1.87169296,0.919026142,1.62249439,1.168224713
Nova Scotia,2020-11-14,1.472337399,0.243001036,7,1.948610678,0.99606412,1.699443565,1.245231233
Nova Scotia,2020-11-15,1.484850035,0.242980112,7,1.961082304,1.008617766,1.711936645,1.257763424
Nova Scotia,2020-11-16,1.521937291,0.242965842,7,1.99814159,1.045732991,1.749010564,1.294864017
Nova Scotia,2020-11-17,1.584152552,0.242956109,7,2.060337776,1.107967327,1.81121673,1.357088374
Nova Scotia,2020-11-18,1.62577036,0.242949472,7,2.101942575,1.149598144,1.852828335,1.398712385
Nova Scotia,2020-11-19,1.686486765,0.242944946,7,2.162650109,1.210323421,1.913540509,1.45943302
Nova Scotia,2020-11-20,1.795825776,0.242941859,7,2.271983069,1.319668482,2.022876636,1.568774916
Nova Scotia,2020-11-21,1.897753419,0.242939754,7,2.373906587,1.421600252,2.124802311,1.670704527
Nova Scotia,2020-11-22,1.966625161,0.242938318,7,2.442775515,1.490474808,2.193672712,1.739577611
Nova Scotia,2020-11-23,1.995302409,0.242937339,7,2.471450844,1.519153974,2.222349044,1.768255773
Nova Scotia,2020-11-24,2.010413239,0.242936671,7,2.486560365,1.534266113,2.237459251,1.783367228
Nova Scotia,2020-11-25,1.854834185,0.242936216,7,2.330980419,1.378687951,2.081879771,1.627788599
Nova Scotia,2020-11-26,1.708913906,0.242935906,7,2.185059531,1.23276828,1.935959202,1.48186861
Nova Scotia,2020-11-27,1.578593202,0.242935694,7,2.054738412,1.102447991,1.8056383,1.351548104
Nova Scotia,2020-11-28,1.480360922,0.24293555,7,1.95650585,1.004215994,1.707405885,1.253315959
Nova Scotia,2020-11-29,1.389179369,0.242935452,7,1.865324104,0.913034633,1.61622424,1.162134497
Nova Scotia,2020-11-30,1.316562875,0.242935385,7,1.79270748,0.84041827,1.543607684,1.089518066
Nova Scotia,2020-12-01,1.239480669,0.24293534,7,1.715625185,0.763336152,1.466525436,1.012435902
Nova Scotia,2020-12-02,1.176860638,0.24293531,7,1.653005095,0.700716181,1.403905377,0.949815899
Nova Scotia,2020-12-03,1.103456613,0.24293529,7,1.579601031,0.627312195,1.330501333,0.876411893
Nova Scotia,2020-12-04,1.037840246,0.242935277,7,1.51398464,0.561695852,1.264884955,0.810795538
Nova Scotia,2020-12-05,0.964985996,0.242935271,7,1.441130377,0.488841615,1.192030698,0.737941294
Nova Scotia,2020-12-06,0.910028645,0.242935268,7,1.386173021,0.433884268,1.137073345,0.682983944
Nova Scotia,2020-12-07,0.875858529,0.242935271,7,1.35200291,0.399714148,1.102903231,0.648813827
Nova Scotia,2020-12-08,0.845955552,0.242935268,7,1.322099928,0.369811175,1.073000252,0.618910852
Nova Scotia,2020-12-09,0.821842123,0.242935268,7,1.2979865,0.345697747,1.048886824,0.594797423
Nova Scotia,2020-12-10,0.80523548,0.242935268,7,1.281379856,0.329091103,1.03228018,0.57819078
Nova Scotia,2020-12-11,0.802214514,0.242935268,7,1.278358891,0.326070137,1.029259214,0.575169814
Nova Scotia,2020-12-12,0.789509043,0.242935268,7,1.26565342,0.313364666,1.016553743,0.562464343
Nova Scotia,2020-12-13,0.775638069,0.242935268,7,1.251782445,0.299493692,1.002682769,0.548593369
Nova Scotia,2020-12-14,0.763724707,0.242935268,7,1.239869083,0.28758033,0.990769407,0.536680007
Nova Scotia,2020-12-15,0.756841312,0.242935268,7,1.232985689,0.280696936,0.983886013,0.529796612
Nova Scotia,2020-12-16,0.748572353,0.242935268,7,1.22471673,0.272427977,0.975617053,0.521527653
Nova Scotia,2020-12-17,0.747756839,0.242935268,7,1.223901216,0.271612463,0.97480154,0.520712139
Nova Scotia,2020-12-18,0.742251854,0.242935268,7,1.218396231,0.266107477,0.969296554,0.515207154
Nova Scotia,2020-12-19,0.736730015,0.242935268,7,1.212874391,0.260585638,0.963774715,0.509685314
Nova Scotia,2020-12-20,0.74694545,0.242935268,7,1.223089827,0.270801074,0.97399015,0.51990075
Nova Scotia,2020-12-21,0.772031176,0.242935268,7,1.248175552,0.295886799,0.999075876,0.544986476
Nova Scotia,2020-12-22,0.811604774,0.242935268,7,1.287749151,0.335460398,1.038649474,0.584560074
Nova Scotia,2020-12-23,0.82768409,0.242935268,7,1.303828467,0.351539714,1.05472879,0.60063939
Nova Scotia,2020-12-24,0.845553324,0.242935268,7,1.3216977,0.369408947,1.072598024,0.618508623
Nova Scotia,2020-12-25,0.842769808,0.242935268,7,1.318914184,0.366625431,1.069814508,0.615725107
Nova Scotia,2020-12-26,0.870951977,0.242935268,7,1.347096353,0.3948076,1.097996677,0.643907276
Nova Scotia,2020-12-27,0.857823556,0.242935268,7,1.333967932,0.381679179,1.084868256,0.630778856
Nova Scotia,2020-12-28,0.854818691,0.242935268,7,1.330963068,0.378674315,1.081863392,0.627773991
Nova Scotia,2020-12-29,0.875637904,0.242935268,7,1.351782281,0.399493527,1.102682604,0.648593204
Nova Scotia,2020-12-30,0.911522295,0.242935268,7,1.387666671,0.435377918,1.138566995,0.684477595
Nova Scotia,2020-12-31,0.953115299,0.242935268,7,1.429259676,0.476970922,1.180159999,0.726070599
Nova Scotia,2021-01-01,1.000942399,0.242935268,7,1.477086776,0.524798023,1.2279871,0.773897699
Nova Scotia,2021-01-02,0.976628752,0.242935268,7,1.452773128,0.500484375,1.203673452,0.749584051
Nova Scotia,2021-01-03,0.972735306,0.242935268,7,1.448879682,0.496590929,1.199780006,0.745690605
Nova Scotia,2021-01-04,0.98772424,0.242935268,7,1.463868616,0.511579863,1.21476894,0.760679539
Nova Scotia,2021-01-05,1.002462596,0.242935268,7,1.478606973,0.52631822,1.229507296,0.775417896
Nova Scotia,2021-01-06,1.026606097,0.242935268,7,1.502750474,0.55046172,1.253650797,0.799561397
Nova Scotia,2021-01-07,0.974634941,0.242935268,7,1.450779318,0.498490565,1.201679642,0.747590241
Nova Scotia,2021-01-08,0.929280201,0.242935268,7,1.405424578,0.453135825,1.156324902,0.702235501
Nova Scotia,2021-01-09,0.90303124,0.242935268,7,1.379175617,0.426886863,1.13007594,0.67598654
Nova Scotia,2021-01-10,0.893537583,0.242935268,7,1.36968196,0.417393207,1.120582284,0.666492883
Nova Scotia,2021-01-11,0.91687496,0.242935268,7,1.393019336,0.440730583,1.14391966,0.689830259
Nova Scotia,2021-01-12,0.921886915,0.242935268,7,1.398031292,0.445742539,1.148931616,0.694842215
Nova Scotia,2021-01-13,0.950951796,0.242935268,7,1.427096172,0.474807419,1.177996496,0.723907095
Nova Scotia,2021-01-14,0.92721465,0.242935268,7,1.403359026,0.451070273,1.15425935,0.70016995
Nova Scotia,2021-01-15,0.8826285,0.242935268,7,1.358772876,0.406484123,1.1096732,0.6555838
Nova Scotia,2021-01-16,0.853374927,0.242935268,7,1.329519304,0.37723055,1.080419627,0.626330227
Nova Scotia,2021-01-17,0.818453588,0.242935268,7,1.294597964,0.342309211,1.045498288,0.591408888
Nova Scotia,2021-01-18,0.785867389,0.242935268,7,1.262011765,0.309723012,1.012912089,0.558822689
Nova Scotia,2021-01-19,0.782156123,0.242935268,7,1.2583005,0.306011746,1.009200823,0.555111423
Nova Scotia,2021-01-20,0.762471263,0.242935268,7,1.238615639,0.286326886,0.989515963,0.535426563
Nova Scotia,2021-01-21,0.738275412,0.242935268,7,1.214419788,0.262131035,0.965320112,0.511230712
Nova Scotia,2021-01-22,0.719160233,0.242935268,7,1.195304609,0.243015856,0.946204933,0.492115532
Nova Scotia,2021-01-23,0.679705575,0.242935268,7,1.155849951,0.203561198,0.906750275,0.452660875
Nova Scotia,2021-01-24,0.653972724,0.242935268,7,1.1301171,0.177828347,0.881017424,0.426928024
Nova Scotia,2021-01-25,0.652268633,0.242935268,7,1.128413009,0.176124256,0.879313333,0.425223933
Nova Scotia,2021-01-26,0.674530689,0.242935268,7,1.150675065,0.198386312,0.901575389,0.447485988
Nova Scotia,2021-01-27,0.704576132,0.242935268,7,1.180720509,0.228431756,0.931620833,0.477531432
Nova Scotia,2021-01-28,0.686853018,0.242935268,7,1.162997394,0.210708641,0.913897718,0.459808318
Nova Scotia,2021-01-29,0.694366776,0.242935268,7,1.170511153,0.218222399,0.921411476,0.467322076
Nova Scotia,2021-01-30,0.708606634,0.242935268,7,1.184751011,0.232462258,0.935651334,0.481561934
Nova Scotia,2021-01-31,0.688292086,0.242935268,7,1.164436463,0.212147709,0.915336786,0.461247386
Nova Scotia,2021-02-01,0.693267285,0.242935268,7,1.169411662,0.217122909,0.920311986,0.466222585
Nova Scotia,2021-02-02,0.702151438,0.242935268,7,1.178295815,0.226007062,0.929196139,0.475106738
Nova Scotia,2021-02-03,0.713918535,0.242935268,7,1.190062912,0.237774158,0.940963235,0.486873835
Nova Scotia,2021-02-04,0.727699002,0.242935268,7,1.203843379,0.251554626,0.954743703,0.500654302
Nova Scotia,2021-02-05,0.742759465,0.242935268,7,1.218903842,0.266615088,0.969804165,0.515714765
Nova Scotia,2021-02-06,0.785110957,0.242935268,7,1.261255334,0.308966581,1.012155657,0.558066257
Nova Scotia,2021-02-07,0.856309589,0.242935268,7,1.332453966,0.380165213,1.083354289,0.629264889
Nova Scotia,2021-02-08,0.922730543,0.242935268,7,1.398874919,0.446586166,1.149775243,0.695685842
Nova Scotia,2021-02-09,0.986743447,0.242935268,7,1.462887824,0.510599071,1.213788147,0.759698747
Nova Scotia,2021-02-10,1.050639356,0.242935268,7,1.526783732,0.574494979,1.277684056,0.823594656
Nova Scotia,2021-02-11,1.116713568,0.242935268,7,1.592857945,0.640569191,1.343758268,0.889668868
Nova Scotia,2021-02-12,1.15087866,0.242935268,7,1.627023037,0.674734284,1.37792336,0.92383396
Nova Scotia,2021-02-13,1.227330206,0.242935268,7,1.703474582,0.751185829,1.454374906,1.000285505
Nova Scotia,2021-02-14,1.274279024,0.242935268,7,1.750423401,0.798134648,1.501323724,1.047234324
Nova Scotia,2021-02-15,1.335534723,0.242935268,7,1.8116791,0.859390347,1.562579423,1.108490023
Nova Scotia,2021-02-16,1.412804449,0.242935268,7,1.888948825,0.936660072,1.639849149,1.185759748
Nova Scotia,2021-02-17,1.441371157,0.242935268,7,1.917515533,0.96522678,1.668415857,1.214326457
Nova Scotia,2021-02-18,1.415433436,0.242935268,7,1.891577813,0.93928906,1.642478136,1.188388736
Nova Scotia,2021-02-19,1.420430668,0.242935268,7,1.896575044,0.944286291,1.647475368,1.193385968
Nova Scotia,2021-02-20,1.432740121,0.242935268,7,1.908884497,0.956595744,1.659784821,1.20569542
Nova Scotia,2021-02-21,1.410687833,0.242935268,7,1.886832209,0.934543456,1.637732533,1.183643133
Nova Scotia,2021-02-22,1.422272703,0.242935268,7,1.898417079,0.946128326,1.649317403,1.195228003
Nova Scotia,2021-02-23,1.466506295,0.242935268,7,1.942650672,0.990361919,1.693550996,1.239461595
Nova Scotia,2021-02-24,1.501596356,0.242935268,7,1.977740732,1.025451979,1.728641056,1.274551655
Nova Scotia,2021-02-25,1.534675979,0.242935268,7,2.010820356,1.058531603,1.76172068,1.307631279
Nova Scotia,2021-02-26,1.482881786,0.242935268,7,1.959026162,1.006737409,1.709926486,1.255837086
Nova Scotia,2021-02-27,1.36001763,0.242935268,7,1.836162007,0.883873254,1.587062331,1.13297293
Nova Scotia,2021-02-28,1.24979294,0.242935268,7,1.725937316,0.773648563,1.47683764,1.02274824
Nova Scotia,2021-03-01,1.157554513,0.242935268,7,1.63369889,0.681410137,1.384599214,0.930509813
Nova Scotia,2021-03-02,1.09820611,0.242935268,7,1.574350487,0.622061733,1.32525081,0.87116141
Nova Scotia,2021-03-03,1.068431501,0.242935268,7,1.544575878,0.592287125,1.295476201,0.841386801
Nova Scotia,2021-03-04,1.041951456,0.242935268,7,1.518095832,0.565807079,1.268996156,0.814906755
Nova Scotia,2021-03-05,1.017683601,0.242935268,7,1.493827977,0.541539224,1.244728301,0.790638901
Nova Scotia,2021-03-06,1.00669738,0.242935268,7,1.482841756,0.530553003,1.23374208,0.779652679
Nova Scotia,2021-03-07,0.956631422,0.242935268,7,1.432775799,0.480487046,1.183676123,0.729586722
Nova Scotia,2021-03-08,0.919721343,0.242935268,7,1.39586572,0.443576967,1.146766044,0.692676643
Nova Scotia,2021-03-09,0.916604361,0.242935268,7,1.392748737,0.440459984,1.143649061,0.68955966
Nova Scotia,2021-03-10,0.879116156,0.242935268,7,1.355260533,0.402971779,1.106160856,0.652071456
Nova Scotia,2021-03-11,0.861796017,0.242935268,7,1.337940393,0.38565164,1.088840717,0.634751317
Nova Scotia,2021-03-12,0.876140638,0.242935268,7,1.352285015,0.399996262,1.103185338,0.649095938
Nova Scotia,2021-03-13,0.922677081,0.242935268,7,1.398821457,0.446532704,1.149721781,0.695632381
Nova Scotia,2021-03-14,0.930067911,0.242935268,7,1.406212288,0.453923535,1.157112611,0.703023211
Nova Scotia,2021-03-15,0.955629044,0.242935268,7,1.43177342,0.479484667,1.182673744,0.728584343
Nova Scotia,2021-03-16,1.01630262,0.242935268,7,1.492446997,0.540158244,1.243347321,0.78925792
Nova Scotia,2021-03-17,1.073702624,0.242935268,7,1.549847,0.597558247,1.300747324,0.846657923
Nova Scotia,2021-03-18,1.13054055,0.242935268,7,1.606684927,0.654396173,1.35758525,0.90349585
Nova Scotia,2021-03-19,1.169651871,0.242935268,7,1.645796247,0.693507494,1.396696571,0.942607171
Nova Scotia,2021-03-20,1.197245679,0.242935268,7,1.673390055,0.721101302,1.424290379,0.970200978
Nova Scotia,2021-03-21,1.234845865,0.242935268,7,1.710990242,0.758701489,1.461890565,1.007801165
Nova Scotia,2021-03-22,1.214761002,0.242935268,7,1.690905378,0.738616625,1.441805702,0.987716302
Nova Scotia,2021-03-23,1.211999116,0.242935268,7,1.688143492,0.735854739,1.439043816,0.984954416
Nova Scotia,2021-03-24,1.239594237,0.242935268,7,1.715738614,0.763449861,1.466638938,1.012549537
Nova Scotia,2021-03-25,1.235042513,0.242935268,7,1.71118689,0.758898137,1.462087213,1.007997813
Nova Scotia,2021-03-26,1.235656459,0.242935268,7,1.711800836,0.759512083,1.462701159,1.008611759
Nova Scotia,2021-03-27,1.215542137,0.242935268,7,1.691686514,0.739397761,1.442586838,0.988497437
Nova Scotia,2021-03-28,1.180741519,0.242935268,7,1.656885896,0.704597143,1.40778622,0.953696819
Nova Scotia,2021-03-29,1.167503082,0.242935268,7,1.643647459,0.691358706,1.394547782,0.940458382
Nova Scotia,2021-03-30,1.197161925,0.242935268,7,1.673306302,0.721017549,1.424206625,0.970117225
Nova Scotia,2021-03-31,1.23026827,0.242935268,7,1.706412647,0.754123894,1.45731297,1.00322357
Nova Scotia,2021-04-01,1.281944869,0.242935268,7,1.758089246,0.805800493,1.50898957,1.054900169
Nova Scotia,2021-04-02,1.33913934,0.242935268,7,1.815283717,0.862994963,1.56618404,1.11209464
Nova Scotia,2021-04-03,1.323089513,0.242935268,7,1.79923389,0.846945137,1.550134214,1.096044813
Nova Scotia,2021-04-04,1.314834333,0.242935268,7,1.79097871,0.838689957,1.541879033,1.087789633
Nova Scotia,2021-04-05,1.284570545,0.242935268,7,1.760714922,0.808426168,1.511615245,1.057525845
Nova Scotia,2021-04-06,1.28373418,0.242935268,7,1.759878557,0.807589804,1.51077888,1.05668948
Nova Scotia,2021-04-07,1.272506339,0.242935268,7,1.748650715,0.796361962,1.499551039,1.045461638
Nova Scotia,2021-04-08,1.290284018,0.242935268,7,1.766428395,0.814139642,1.517328718,1.063239318
Nova Scotia,2021-04-09,1.307557497,0.242935268,7,1.783701873,0.83141312,1.534602197,1.080512796
Nova Scotia,2021-04-10,1.354506812,0.242935268,7,1.830651189,0.878362436,1.581551513,1.127462112
Nova Scotia,2021-04-11,1.38199222,0.242935268,7,1.858136596,0.905847843,1.60903692,1.15494752
Nova Scotia,2021-04-12,1.416350387,0.242935268,7,1.892494764,0.940206011,1.643395088,1.189305687
Nova Scotia,2021-04-13,1.44294697,0.242935268,7,1.919091347,0.966802594,1.669991671,1.21590227
Nova Scotia,2021-04-14,1.47551992,0.242935268,7,1.951664297,0.999375544,1.702564621,1.24847522
Nova Scotia,2021-04-15,1.547230747,0.242935268,7,2.023375123,1.07108637,1.774275447,1.320186046
Nova Scotia,2021-04-16,1.651095607,0.242935268,7,2.127239984,1.174951231,1.878140307,1.424050907
Nova Scotia,2021-04-17,1.763808124,0.242935268,7,2.2399525,1.287663747,1.990852824,1.536763423
Nova Scotia,2021-04-18,1.876062394,0.242935268,7,2.35220677,1.399918017,2.103107094,1.649017694
Nova Scotia,2021-04-19,2.00584195,0.242935268,7,2.481986326,1.529697573,2.23288665,1.77879725
Nova Scotia,2021-04-20,2.105106653,0.242935268,7,2.58125103,1.628962277,2.332151354,1.878061953
Nova Scotia,2021-04-21,2.232184357,0.242935268,7,2.708328734,1.756039981,2.459229058,2.005139657
Nova Scotia,2021-04-22,2.310202079,0.242935268,7,2.786346456,1.834057702,2.537246779,2.083157379
Nova Scotia,2021-04-23,2.327331624,0.242935268,7,2.803476001,1.851187247,2.554376324,2.100286924
Nova Scotia,2021-04-24,2.311435187,0.242935268,7,2.787579564,1.835290811,2.538479887,2.084390487
Nova Scotia,2021-04-25,2.274178654,0.242935268,7,2.750323031,1.798034278,2.501223354,2.047133954
Nova Scotia,2021-04-26,2.219117532,0.242935268,7,2.695261908,1.742973155,2.446162232,1.992072831
Nova Scotia,2021-04-27,2.16072496,0.242935268,7,2.636869337,1.684580584,2.387769661,1.93368026
Nova Scotia,2021-04-28,2.077736364,0.242935268,7,2.55388074,1.601591987,2.304781064,1.850691663
Nova Scotia,2021-04-29,2.006687466,0.242935268,7,2.482831842,1.530543089,2.233732166,1.779642765
Nova Scotia,2021-04-30,1.955097651,0.242935268,7,2.431242028,1.478953274,2.182142351,1.728052951
Nova Scotia,2021-05-01,1.926711805,0.242935268,7,2.402856182,1.450567429,2.153756505,1.699667105
Nova Scotia,2021-05-02,1.866439699,0.242935268,7,2.342584075,1.390295322,2.093484399,1.639394999
Nova Scotia,2021-05-03,1.801301702,0.242935268,7,2.277446078,1.325157325,2.028346402,1.574257002
Nova Scotia,2021-05-04,1.731793614,0.242935268,7,2.20793799,1.255649237,1.958838314,1.504748914
Nova Scotia,2021-05-05,1.660569438,0.242935268,7,2.136713814,1.184425061,1.887614138,1.433524738
Nova Scotia,2021-05-06,1.58309647,0.242935268,7,2.059240847,1.106952094,1.810141171,1.35605177
Nova Scotia,2021-05-07,1.501257947,0.242935268,7,1.977402324,1.025113571,1.728302647,1.274213247
Nova Scotia,2021-05-08,1.403693448,0.242935268,7,1.879837825,0.927549072,1.630738148,1.176648748
Nova Scotia,2021-05-09,1.31276901,0.242935268,7,1.788913387,0.836624634,1.539813711,1.08572431
Nova Scotia,2021-05-10,1.226530995,0.242935268,7,1.702675372,0.750386619,1.453575695,0.999486295
Nova Scotia,2021-05-11,1.154906283,0.242935268,7,1.63105066,0.678761907,1.381950984,0.927861583
Nova Scotia,2021-05-12,1.094232973,0.242935268,7,1.570377349,0.618088596,1.321277673,0.867188272
Nova Scotia,2021-05-13,1.034270352,0.242935268,7,1.510414729,0.558125976,1.261315052,0.807225652
Nova Scotia,2021-05-14,0.982665525,0.242935268,7,1.458809901,0.506521148,1.209710225,0.755620824
Nova Scotia,2021-05-15,0.934741008,0.242935268,7,1.410885384,0.458596631,1.161785708,0.707696307
Nova Scotia,2021-05-16,0.896920403,0.242935268,7,1.37306478,0.420776027,1.123965104,0.669875703
Nova Scotia,2021-05-17,0.854724646,0.242935268,7,1.330869023,0.37858027,1.081769346,0.627679946
Nova Scotia,2021-05-18,0.817034394,0.242935268,7,1.29317877,0.340890017,1.044079094,0.589989693
Nova Scotia,2021-05-19,0.781701722,0.242935268,7,1.257846099,0.305557346,1.008746423,0.554657022
Nova Scotia,2021-05-20,0.748646334,0.242935268,7,1.224790711,0.272501958,0.975691035,0.521601634
Nova Scotia,2021-05-21,0.721524863,0.242935268,7,1.19766924,0.245380487,0.948569564,0.494480163
Nova Scotia,2021-05-22,0.691287358,0.242935268,7,1.167431735,0.215142981,0.918332058,0.464242658
